N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Gene Ontology	Gene Names	Pathway	Interactions	Protein Families	Subcellular Location	Function	Disease	Tissue Specificity	Keywords	Modifications	Natural Variants	Glycosylations	Propeptide	Signal Peptide	Initiator Methionine	Sequence Conflicts	Sequence Uncertainties	Alternative Sequence	Non-Standard Residues	Lipidations	Disulfide Bonds	Cross Links	Protein Existence	InterPro	Polymorphism	PTM	RNA Editing	Active Site	Binding Site	Entry	Entry Name	Entry Status	Sequence	Protein Names	Organism	Sequence Length	Features	Mass Spectrometry	Virus Hosts	Entry Information
649	2	2	28.099998831749	12.4200001358986	12.4200001358986	sp|Q9NX24|NHP2_HUMAN	H/ACA ribonucleoprotein complex subunit 2 OS=Homo sapiens OX=9606 GN=NHP2 PE=1 SV=1	HUMAN	1																																												
650	2	2	13.060000538826	5.97000010311604	5.97000010311604	sp|Q9BTT0|AN32E_HUMAN	Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Homo sapiens OX=9606 GN=ANP32E PE=1 SV=1	HUMAN	1																																												
651	2	2	26.4299988746643	8.81099998950958	8.81099998950958	sp|Q13907|IDI1_HUMAN	Isopentenyl-diphosphate Delta-isomerase 1 OS=Homo sapiens OX=9606 GN=IDI1 PE=1 SV=2	HUMAN	1																																												
652	2	2	15.5599996447563	6.11100010573864	6.11100010573864	sp|P61009|SPCS3_HUMAN	Signal peptidase complex subunit 3 OS=Homo sapiens OX=9606 GN=SPCS3 PE=1 SV=1	HUMAN	1																																												
653	2	2	24.5299994945526	11.3200001418591	11.3200001418591	sp|P09234|RU1C_HUMAN	U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1	HUMAN	1																																												
654	2	2	48.3500003814697	19.7799995541573	19.7799995541573	sp|P07919|QCR6_HUMAN	Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2	HUMAN	1																																												
655	2	2	16.2499994039536	8.12700018286705	8.12700018286705	sp|Q9Y277|VDAC3_HUMAN	Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens OX=9606 GN=VDAC3 PE=1 SV=1	HUMAN	1																																												
656	2	2	24.6299996972084	8.95500034093857	8.95500034093857	sp|Q9NQP4|PFD4_HUMAN	Prefoldin subunit 4 OS=Homo sapiens OX=9606 GN=PFDN4 PE=1 SV=1	HUMAN	1																																												
657	2	2	26.0899990797043	11.9599997997284	11.9599997997284	sp|P62304|RUXE_HUMAN	Small nuclear ribonucleoprotein E OS=Homo sapiens OX=9606 GN=SNRPE PE=1 SV=1	HUMAN	1																																												
658	2	2	20.0000002980232	6.66700005531311	6.66700005531311	sp|P60981|DEST_HUMAN	Destrin OS=Homo sapiens OX=9606 GN=DSTN PE=1 SV=3	HUMAN	1																																												
659	2	2	26.3200014829636	18.7999993562698	18.7999993562698	sp|Q01628|IFM3_HUMAN	Interferon-induced transmembrane protein 3 OS=Homo sapiens OX=9606 GN=IFITM3 PE=1 SV=2	HUMAN	1																																												
660	2	2	11.0200002789497	11.0200002789497	11.0200002789497	sp|P61970|NTF2_HUMAN	Nuclear transport factor 2 OS=Homo sapiens OX=9606 GN=NUTF2 PE=1 SV=1	HUMAN	1																																												
661	1.97	2.03	30.7300001382828	1.42099997028708	1.42099997028708	sp|Q8WYA6|CTBL1_HUMAN	Beta-catenin-like protein 1 OS=Homo sapiens OX=9606 GN=CTNNBL1 PE=1 SV=1	HUMAN	1																																												
662	1.95	2.46	53.0099987983704	18.0299997329712	3.27900014817715	sp|P61081|UBC12_HUMAN	NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens OX=9606 GN=UBE2M PE=1 SV=1	HUMAN	1																																												
663	1.93	2.11	66.9399976730347	13.7099996209145	5.64499981701374	sp|P67936|TPM4_HUMAN	Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3	HUMAN	1																																												
664	1.93	2.01	31.3100010156631	5.55600002408028	3.28299999237061	sp|Q9NTK5|OLA1_HUMAN	Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2	HUMAN	1																																												
665	1.92	2.11	26.6799986362457	3.88600006699562	1.42000000923872	sp|O15067|PUR4_HUMAN	Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4	HUMAN	1																																												
666	1.89	1.99	61.6400003433228	25.33999979496	25.33999979496	sp|P32320|CDD_HUMAN	Cytidine deaminase OS=Homo sapiens OX=9606 GN=CDA PE=1 SV=2	HUMAN	2																																												
667	1.89	1.97	31.9700002670288	1.40100000426173	1.40100000426173	sp|Q16666|IF16_HUMAN	Gamma-interferon-inducible protein 16 OS=Homo sapiens OX=9606 GN=IFI16 PE=1 SV=3	HUMAN	1																																												
667	0	1.96	18.2899996638298	2.23600007593632	2.23600007593632	sp|Q6K0P9|IFIX_HUMAN	Pyrin and HIN domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PYHIN1 PE=1 SV=1	HUMAN	1																																												
668	1.89	1.96	25.9400010108948	2.72000003606081	2.72000003606081	sp|O43670|ZN207_HUMAN	BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens OX=9606 GN=ZNF207 PE=1 SV=1	HUMAN	1																																												
669	1.86	6.47	63.0100011825562	28.0499994754791	19.5099994540215	sp|P31946|1433B_HUMAN	14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3	HUMAN	3																																												
670	1.86	1.93	80.7699978351593	18.5900002717972	18.5900002717972	sp|P42771|CDN2A_HUMAN	Cyclin-dependent kinase inhibitor 2A OS=Homo sapiens OX=9606 GN=CDKN2A PE=1 SV=2	HUMAN	2																																												
671	1.85	1.95	25.5699992179871	3.50500009953976	3.50500009953976	sp|P51648|AL3A2_HUMAN	Fatty aldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH3A2 PE=1 SV=1	HUMAN	1																																												
672	1.85	1.93	24.5000004768372	5.99999986588955	5.99999986588955	sp|P61086|UBE2K_HUMAN	Ubiquitin-conjugating enzyme E2 K OS=Homo sapiens OX=9606 GN=UBE2K PE=1 SV=3	HUMAN	1																																												
673	1.85	1.92	35.1900011301041	8.64199995994568	8.64199995994568	sp|O60493|SNX3_HUMAN	Sorting nexin-3 OS=Homo sapiens OX=9606 GN=SNX3 PE=1 SV=3	HUMAN	1																																												
674	1.85	1.92	30.3999990224838	8.79999995231628	8.79999995231628	sp|Q9NRX4|PHP14_HUMAN	14 kDa phosphohistidine phosphatase OS=Homo sapiens OX=9606 GN=PHPT1 PE=1 SV=1	HUMAN	1																																												
675	1.84	2.04	30.5299997329712	5.88200017809868	3.08100003749132	sp|Q96DI7|SNR40_HUMAN	U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1	HUMAN	1																																												
676	1.82	1.93	28.5699993371964	9.740000218153	9.740000218153	sp|P68036|UB2L3_HUMAN	Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens OX=9606 GN=UBE2L3 PE=1 SV=1	HUMAN	1																																												
677	1.82	1.92	20.270000398159	6.3060000538826	6.3060000538826	sp|P04179|SODM_HUMAN	Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=3	HUMAN	1																																												
678	1.81	2.16	89.9200022220612	18.07000041008	9.24400016665459	sp|Q16629|SRSF7_HUMAN	Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1	HUMAN	2																																												
679	1.81	1.97	47.8399991989136	12.16000020504	6.66700005531311	sp|P09661|RU2A_HUMAN	U2 small nuclear ribonucleoprotein A' OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=2	HUMAN	1																																												
680	1.81	1.91	31.7699998617172	3.44800017774105	3.44800017774105	sp|Q9BS26|ERP44_HUMAN	Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1	HUMAN	1																																												
681	1.8	1.9	30.3400009870529	2.2469999268651	2.2469999268651	sp|Q8NF37|PCAT1_HUMAN	Lysophosphatidylcholine acyltransferase 1 OS=Homo sapiens OX=9606 GN=LPCAT1 PE=1 SV=2	HUMAN	1																																												
682	1.79	1.89	29.789999127388	3.19099985063076	3.19099985063076	sp|Q9UNM6|PSD13_HUMAN	26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens OX=9606 GN=PSMD13 PE=1 SV=2	HUMAN	1																																												
683	1.77	1.86	32.5399994850159	6.56699985265732	6.56699985265732	sp|Q16698|DECR_HUMAN	2,4-dienoyl-CoA reductase, mitochondrial OS=Homo sapiens OX=9606 GN=DECR1 PE=1 SV=1	HUMAN	1																																												
684	1.76	1.92	35.9600007534027	11.8100002408028	9.71100032329559	sp|P08174|DAF_HUMAN	Complement decay-accelerating factor OS=Homo sapiens OX=9606 GN=CD55 PE=1 SV=4	HUMAN	2																																												
685	1.76	1.89	33.1800013780594	8.06500017642975	8.06500017642975	sp|O60664|PLIN3_HUMAN	Perilipin-3 OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=3	HUMAN	2																																												
686	1.75	1.86	26.6299992799759	1.17300003767014	1.17300003767014	sp|Q9H8M2|BRD9_HUMAN	Bromodomain-containing protein 9 OS=Homo sapiens OX=9606 GN=BRD9 PE=1 SV=2	HUMAN	1																																												
687	1.74	1.96	34.060001373291	4.34800013899803	4.34800013899803	sp|Q13148|TADBP_HUMAN	TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1	HUMAN	1																																												
688	1.74	1.88	44.3199992179871	14.9599999189377	10.530000180006	sp|Q15019|SEPT2_HUMAN	Septin-2 OS=Homo sapiens OX=9606 GN=SEPT2 PE=1 SV=1	HUMAN	2																																												
689	1.74	1.82	25.8599996566772	25.8599996566772	25.8599996566772	sp|Q96IX5|ATPMD_HUMAN	ATP synthase membrane subunit DAPIT, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MD PE=1 SV=1	HUMAN	1																																												
690	1.71	1.78	30.8499991893768	5.85100017488003	5.85100017488003	sp|O75915|PRAF3_HUMAN	PRA1 family protein 3 OS=Homo sapiens OX=9606 GN=ARL6IP5 PE=1 SV=1	HUMAN	1																																												
691	1.7	1.88	35.3500008583069	3.87100018560886	2.58099995553493	sp|P47897|SYQ_HUMAN	Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS PE=1 SV=1	HUMAN	1																																												
692	1.7	1.86	33.2100003957748	3.05300001055002	3.05300001055002	sp|Q9BZZ5|API5_HUMAN	Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3	HUMAN	1																																												
693	1.69	1.8	43.5799986124039	5.02800010144711	5.02800010144711	sp|P67812|SC11A_HUMAN	Signal peptidase complex catalytic subunit SEC11A OS=Homo sapiens OX=9606 GN=SEC11A PE=1 SV=1	HUMAN	1																																												
694	1.65	1.75	37.2599989175797	3.18499989807606	3.18499989807606	sp|Q16836|HCDH_HUMAN	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=3	HUMAN	1																																												
695	1.64	1.83	36.8000000715256	13.1999999284744	4.39999997615814	sp|P17931|LEG3_HUMAN	Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5	HUMAN	1																																												
696	1.64	1.73	52.3100018501282	7.07700029015541	7.07700029015541	sp|Q9BQ69|MACD1_HUMAN	ADP-ribose glycohydrolase MACROD1 OS=Homo sapiens OX=9606 GN=MACROD1 PE=1 SV=2	HUMAN	1																																												
697	1.61	1.84	46.3899999856949	6.08399994671345	6.08399994671345	sp|P28074|PSB5_HUMAN	Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3	HUMAN	1																																												
698	1.6	1.71	21.5800002217293	3.31999994814396	3.31999994814396	sp|P78417|GSTO1_HUMAN	Glutathione S-transferase omega-1 OS=Homo sapiens OX=9606 GN=GSTO1 PE=1 SV=2	HUMAN	1																																												
699	1.6	1.68	23.2600003480911	9.3019999563694	9.3019999563694	sp|P62306|RUXF_HUMAN	Small nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=SNRPF PE=1 SV=1	HUMAN	1																																												
700	1.59	1.85	32.039999961853	3.79699990153313	0	sp|P26640|SYVC_HUMAN	Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS PE=1 SV=4	HUMAN	0																																												
701	1.59	1.68	18.5900002717972	5.44900000095367	5.44900000095367	sp|O00764|PDXK_HUMAN	Pyridoxal kinase OS=Homo sapiens OX=9606 GN=PDXK PE=1 SV=1	HUMAN	1																																												
702	1.58	1.94	32.8500002622604	2.65500005334616	1.76999997347593	sp|P49736|MCM2_HUMAN	DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4	HUMAN	1																																												
703	1.58	1.73	60.5199992656708	9.38500016927719	5.82499988377094	sp|Q15785|TOM34_HUMAN	Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2	HUMAN	1																																												
704	1.56	3.84	28.2700002193451	9.6000000834465	5.60000017285347	sp|Q99733|NP1L4_HUMAN	Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1	HUMAN	2																																												
705	1.56	1.65	84.7500026226044	16.949999332428	8.47499966621399	sp|P62316|SMD2_HUMAN	Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1	HUMAN	1																																												
706	1.55	1.64	37.0900005102158	7.94700011610985	7.94700011610985	sp|Q9NPG2|NGB_HUMAN	Neuroglobin OS=Homo sapiens OX=9606 GN=NGB PE=1 SV=1	HUMAN	1																																												
707	1.54	1.63	56.0800015926361	10.1400002837181	10.1400002837181	sp|Q04837|SSBP_HUMAN	Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1	HUMAN	1																																												
708	1.52	1.68	55.1900029182434	15.2999997138977	8.74300003051758	sp|Q13185|CBX3_HUMAN	Chromobox protein homolog 3 OS=Homo sapiens OX=9606 GN=CBX3 PE=1 SV=4	HUMAN	1																																												
709	1.51	1.76	36.7799997329712	1.40100000426173	1.40100000426173	sp|Q10471|GALT2_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=GALNT2 PE=1 SV=1	HUMAN	1																																												
710	1.51	1.61	27.9900014400482	5.34599982202053	5.34599982202053	sp|P11908|PRPS2_HUMAN	Ribose-phosphate pyrophosphokinase 2 OS=Homo sapiens OX=9606 GN=PRPS2 PE=1 SV=2	HUMAN	1																																												
711	1.46	1.63	29.4800013303757	2.55900006741285	1.12600000575185	sp|O95782|AP2A1_HUMAN	AP-2 complex subunit alpha-1 OS=Homo sapiens OX=9606 GN=AP2A1 PE=1 SV=3	HUMAN	1																																												
712	1.45	1.55	31.4500004053116	1.00600002333522	1.00600002333522	sp|P54886|P5CS_HUMAN	Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens OX=9606 GN=ALDH18A1 PE=1 SV=2	HUMAN	1																																												
713	1.43	1.61	40.9299999475479	2.19199992716312	1.46199995651841	sp|Q14566|MCM6_HUMAN	DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1	HUMAN	1																																												
714	1.42	1.57	26.800000667572	8.76300036907196	4.63900007307529	sp|P62081|RS7_HUMAN	40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1	HUMAN	1																																												
715	1.42	1.55	37.5900000333786	4.02100011706352	2.27300003170967	sp|Q96I24|FUBP3_HUMAN	Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2	HUMAN	1																																												
716	1.41	1.5	23.0700001120567	1.10400002449751	1.10400002449751	sp|P35606|COPB2_HUMAN	Coatomer subunit beta' OS=Homo sapiens OX=9606 GN=COPB2 PE=1 SV=2	HUMAN	1																																												
717	1.4	1.56	22.859999537468	0.358100002631545	0.358100002631545	RRRRR_sp|Q96QU1|PCD15_HUMAN	Protocadherin-15 OS=Homo sapiens OX=9606 GN=PCDH15 PE=1 SV=2	sp|Q96QU1|PCD15_HUMAN	1																																												
718	1.4	1.52	41.0800009965897	3.68300005793571	3.68300005793571	sp|Q8TDN6|BRX1_HUMAN	Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens OX=9606 GN=BRIX1 PE=1 SV=2	HUMAN	1																																												
719	1.39	1.49	23.199999332428	1.75999999046326	1.75999999046326	RRRRR_sp|Q2NKX8|ERC6L_HUMAN	DNA excision repair protein ERCC-6-like OS=Homo sapiens OX=9606 GN=ERCC6L PE=1 SV=1	sp|Q2NKX8|ERC6L_HUMAN	1																																												
720	1.37	3.61	53.6099970340729	18.6700001358986	18.6700001358986	sp|Q9Y281|COF2_HUMAN	Cofilin-2 OS=Homo sapiens OX=9606 GN=CFL2 PE=1 SV=1	HUMAN	2																																												
721	1.35	1.55	39.5999997854233	3.57099995017052	1.55300004407763	sp|Q14166|TTL12_HUMAN	Tubulin--tyrosine ligase-like protein 12 OS=Homo sapiens OX=9606 GN=TTLL12 PE=1 SV=2	HUMAN	1																																												
722	1.35	1.48	55.1999986171722	21.6000005602837	11.2000003457069	sp|Q9UI30|TR112_HUMAN	Multifunctional methyltransferase subunit TRM112-like protein OS=Homo sapiens OX=9606 GN=TRMT112 PE=1 SV=1	HUMAN	1																																												
723	1.34	3.3	29.9299985170364	2.06700004637241	0.898899976164103	sp|P27708|PYR1_HUMAN	CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3	HUMAN	2																																												
724	1.34	1.45	24.49000030756	2.69699990749359	2.69699990749359	sp|P60228|EIF3E_HUMAN	Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens OX=9606 GN=EIF3E PE=1 SV=1	HUMAN	1																																												
725	1.34	1.44	18.0399999022484	2.52999998629093	2.52999998629093	sp|P28799|GRN_HUMAN	Progranulin OS=Homo sapiens OX=9606 GN=GRN PE=1 SV=2	HUMAN	1																																												
726	1.34	1.42	27.6600003242493	10.2799996733665	10.2799996733665	sp|P09012|SNRPA_HUMAN	U1 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA PE=1 SV=3	HUMAN	1																																												
727	1.33	1.41	34.0200006961823	2.93600000441074	2.93600000441074	sp|O00425|IF2B3_HUMAN	Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2	HUMAN	1																																												
728	1.32	1.43	34.8399996757507	3.19099985063076	3.19099985063076	sp|Q9HB07|MYG1_HUMAN	UPF0160 protein MYG1, mitochondrial OS=Homo sapiens OX=9606 GN=C12orf10 PE=1 SV=2	HUMAN	1																																												
729	1.3	1.57	51.0699987411499	11.0100001096725	3.97600010037422	sp|P62140|PP1B_HUMAN	Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CB PE=1 SV=3	HUMAN	1																																												
730	1.28	1.46	33.840000629425	5.55600002408028	5.55600002408028	sp|Q9Y6B6|SAR1B_HUMAN	GTP-binding protein SAR1b OS=Homo sapiens OX=9606 GN=SAR1B PE=1 SV=1	HUMAN	1																																												
730	0	1.46	26.2600004673004	5.55600002408028	5.55600002408028	sp|Q9NR31|SAR1A_HUMAN	GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1	HUMAN	1																																												
731	1.27	1.36	44.4400012493134	13.8899996876717	13.8899996876717	sp|P18859|ATP5J_HUMAN	ATP synthase-coupling factor 6, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PF PE=1 SV=1	HUMAN	1																																												
732	1.26	1.43	62.5	6.25	2.91700009256601	sp|P63162|RSMN_HUMAN	Small nuclear ribonucleoprotein-associated protein N OS=Homo sapiens OX=9606 GN=SNRPN PE=1 SV=1	HUMAN	1																																												
732	0	1.43	57.0800006389618	6.25	2.91700009256601	sp|P14678|RSMB_HUMAN	Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens OX=9606 GN=SNRPB PE=1 SV=2	HUMAN	1																																												
733	1.26	1.35	32.1399986743927	2.28400006890297	2.28400006890297	sp|O95831|AIFM1_HUMAN	Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1	HUMAN	1																																												
734	1.24	1.42	73.1000006198883	15.8600002527237	9.65500026941299	sp|P61254|RL26_HUMAN	60S ribosomal protein L26 OS=Homo sapiens OX=9606 GN=RPL26 PE=1 SV=1	HUMAN	1																																												
734	0	1.35	66.210001707077	15.8600002527237	9.65500026941299	sp|Q9UNX3|RL26L_HUMAN	60S ribosomal protein L26-like 1 OS=Homo sapiens OX=9606 GN=RPL26L1 PE=1 SV=1	HUMAN	1																																												
735	1.23	1.41	19.140000641346	7.26099982857704	4.28999997675419	sp|Q9Y6C9|MTCH2_HUMAN	Mitochondrial carrier homolog 2 OS=Homo sapiens OX=9606 GN=MTCH2 PE=1 SV=1	HUMAN	1																																												
