Accession	Filename	Unused	seq_length_summ	counts	Sc_summ	Pep_intensity__summ	Sc_norm	Pep_intensity__norm	SP_2	seq_length
Efra.gene7558_i0_length1539.p1	12.3	6.59	113	9	102.0	13585.6114	0.00875723964394524	0.006511852500898984	0.007634546072422112	512
Efra.gene7598_i0_length1533.p1	1.1	4.97	65	5	48.0	9354.1209	0.007748278732123594	0.007551293000507531	0.007649785866315563	510
Efra.gene7598_i0_length1533.p1	1.2	2.12	22	2	14.0	0	0.0022929300166128646	0	0.0011464650083064323	510
Efra.gene7598_i0_length1533.p1	1.3	4.0	38	3	27.0	2217.455	0.005712389477987609	0.004094414571882492	0.00490340202493505	510
Efra.gene7598_i0_length1533.p1	3.4	1.74	27	2	16.0	3065.5375	0.002089304286132763	0.0016241883965195994	0.0018567463413261811	510
Efra.gene7598_i0_length1533.p1	5.1	2.28	27	2	16.0	2006.241	0.0008190243483564907	0.000490369338905325	0.0006546968436309078	510
Efra.gene7598_i0_length1533.p1	5.2	3.37	49	4	30.0	0	0.0036581941975074575	0	0.0018290970987537287	510
Efra.gene7598_i0_length1533.p1	5.4	2.14	49	4	27.0	0	0.0028165155868028397	0	0.0014082577934014199	510
Efra.gene7598_i0_length1533.p1	7.1	3.25	38	3	35.0	5870.6317	0.0026246368720763136	0.002049215004995583	0.0023369259385359483	510
Efra.gene7598_i0_length1533.p1	7.2	2.77	38	3	24.0	3457.3363	0.0021488297923370875	0.0018898527487794454	0.0020193412705582663	510
Efra.gene7598_i0_length1533.p1	7.3	8.0	97	7	73.0	21804.985	0.005611093409923853	0.008874711709466439	0.007242902559695146	510
Efra.gene7598_i0_length1533.p1	10.1	4.44	49	4	42.0	13715.880000000001	0.002923525440547342	0.004101325945744681	0.0035124256931460115	510
Efra.gene7598_i0_length1533.p1	10.2	4.25	38	3	23.0	0	0.002214803594996921	0	0.0011074017974984605	510
Efra.gene7598_i0_length1533.p1	10.3	8.0	65	5	58.0	18207.3731	0.006185414170661349	0.013142049233454979	0.009663731702058163	510
Efra.gene7598_i0_length1533.p1	12.1	5.96	54	4	45.0	8005.4404	0.006485353861404907	0.006551770770060619	0.006518562315732763	510
Efra.gene7598_i0_length1533.p1	12.3	5.62	97	7	66.0	12023.152099999998	0.005688670550715062	0.005785534570527362	0.005737102560621212	510
Efra.gene7751_i0_length1518.p1	3.1	6.05	62	4	49.0	3081.9024	0.004567948656430761	0.0019038448722198567	0.003235896764325309	505
Efra.gene7751_i0_length1518.p1	3.4	8.87	105	6	61.0	6825.8352	0.008044338656137408	0.0036522825390724214	0.005848310597604915	505
Efra.gene7751_i0_length1518.p1	5.1	7.3	83	6	62.0	5931.8856	0.0032051423137416132	0.0014642383277323199	0.0023346903207369664	505
Efra.gene7751_i0_length1518.p1	5.2	2.05	31	2	14.0	0	0.001724059839617376	0	0.000862029919808688	505
Efra.gene7751_i0_length1518.p1	5.4	6.09	93	6	58.0	0	0.006110196630555776	0	0.003055098315277888	505
Efra.gene7751_i0_length1518.p1	7.1	6.0	53	3	38.0	2277.2104	0.0028778196651111144	0.0008027580114321947	0.0018402888382716546	505
Efra.gene7751_i0_length1518.p1	10.1	5.85	62	3	30.0	1398.1648	0.002108908026420289	0.0004222189980497463	0.0012655635122350178	505
Efra.gene7751_i0_length1518.p1	10.3	2.0	22	1	9.0	311.3918	0.0009693086733812083	0.00022698740925623928	0.0005981480413187238	505
Efra.gene7751_i0_length1518.p1	12.1	1.92	41	2	18.0	966.1794	0.002619826114310101	0.0007985645686633231	0.001709195341486712	505
Efra.gene7751_i0_length1518.p1	12.3	2.0	19	1	11.0	308.561	0.0009574990035857034	0.00014994948657636774	0.0005537242450810356	505
Efra.gene813_i1_length4026.p1	1.1	1.66	26	2	15.0	2233.9239	0.0009208664600538389	0.0006858483778802858	0.0008033574189670624	1341
Efra.gene813_i1_length4026.p1	3.1	8.31	107	8	89.0	9877.5242	0.0031244799397842082	0.0022978590211223857	0.002711169480453297	1341
Efra.gene813_i1_length4026.p1	3.4	12.42	145	11	131.0	18060.6561	0.006505705600136554	0.0036391896758058424	0.005072447637971198	1341
Efra.gene813_i1_length4026.p1	5.1	14.15	159	12	143.0	23995.139000000003	0.002783904069986897	0.002230513593096874	0.0025072088315418856	1341
Efra.gene813_i1_length4026.p1	5.2	8.29	99	8	76.0	0	0.003524524163444918	0	0.001762262081722459	1341
Efra.gene813_i1_length4026.p1	5.3	2.02	50	4	39.0	7825.8224	0.0012905443643582196	0.0014471757523321525	0.001368860058345186	1341
Efra.gene813_i1_length4026.p1	5.4	17.01	193	15	169.0	0	0.0067046559622873135	0	0.0033523279811436568	1341
Efra.gene813_i1_length4026.p1	7.1	16.84	193	15	167.0	26025.1331	0.004762763873329916	0.0034549124735221244	0.00410883817342602	1341
Efra.gene813_i1_length4026.p1	7.2	0.77	66	6	54.0	12934.358000000002	0.0018387637484763668	0.00268888740055569	0.002263825574516028	1341
Efra.gene813_i1_length4026.p1	7.3	14.0	108	9	114.0	13558.955899999999	0.0033325056015544815	0.0020987760919571772	0.0027156408467558296	1341
Efra.gene813_i1_length4026.p1	10.1	18.11	223	17	209.0	53779.8105	0.005532803819252533	0.006115912656572619	0.005824358237912576	1341
Efra.gene813_i1_length4026.p1	10.3	12.37	131	10	112.0	13052.277699999999	0.004542555188204586	0.003582972720423798	0.004062763954314192	1341
Efra.gene813_i1_length4026.p1	12.1	2.29	54	4	54.0	6771.1053	0.002959758809231769	0.002107533232747171	0.0025336460209894702	1341
Efra.gene813_i1_length4026.p1	12.2	3.32	64	5	50.0	7829.231199999999	0.0016927268707883252	0.001330869744023988	0.0015117983074061565	1341
Efra.gene813_i1_length4026.p1	12.3	11.12	146	11	114.0	18975.7835	0.0037369139472868927	0.0034726920012818634	0.003604802974284378	1341
Efra.gene82151_i1_length246.p1	3.1	0.37	29	1	11.0	156.9542	0.006393286668297525	0.0006044939775898727	0.003498890322943699	81
Efra.gene8230_i0_length1470.p1	3.1	2.87	27	2	19.0	1736.9631	0.001825467195270852	0.0011058559731270195	0.0014656615841989358	490
Efra.gene8230_i0_length1470.p1	5.1	4.05	39	3	25.0	4018.2708000000002	0.0013319592399930174	0.001022241489133843	0.0011771003645634302	490
Efra.gene8230_i0_length1470.p1	5.3	5.17	39	3	28.0	3825.0239	0.0025357069488708755	0.0019357895470928433	0.0022357482479818595	490
Efra.gene8230_i0_length1470.p1	7.1	2.0	12	1	10.0	695.6376	0.000780504259334647	0.0002527317683262189	0.0005166180138304329	490
Efra.gene8230_i0_length1470.p1	7.2	5.06	39	3	28.0	3095.6569	0.0026092933192664635	0.0017612185757165423	0.002185255947491503	490
Efra.gene8230_i0_length1470.p1	7.3	4.0	27	2	21.0	2349.011	0.0016800338389791575	0.0009950791085912552	0.0013375564737852063	490
Efra.gene8230_i0_length1470.p1	10.1	4.42	39	3	28.0	4931.229799999999	0.0020285686730328496	0.0015347228040717004	0.001781645738552275	490
Efra.gene8230_i0_length1470.p1	10.2	4.0	26	2	17.0	0	0.001703846243888492	0	0.000851923121944246	490
Efra.gene8230_i0_length1470.p1	10.3	3.48	37	3	29.0	3306.2828	0.0032189400275890695	0.002483875890112862	0.002851407958850966	490
Efra.gene8230_i0_length1470.p1	12.2	4.81	51	4	39.0	5319.092000000001	0.0036133845965452493	0.0024744953022248365	0.0030439399493850426	490
Efra.gene8230_i0_length1470.p1	12.3	5.68	53	4	44.0	6287.496	0.003947240790292083	0.0031490312437856714	0.003548136017038877	490
Efra.gene82314_i0_length246.p1	3.1	2.0	20	1	11.0	361.5419	0.006393286668297525	0.0013924437905860434	0.003892865229441784	81
Efra.gene82314_i0_length246.p1	5.1	2.0	84	6	55.0	5251.8769	0.01772656865077127	0.008082391833119476	0.012904480241945373	81
Efra.gene82314_i0_length246.p1	7.1	2.0	20	1	16.0	1319.461	0.007554510361955102	0.002899909249718775	0.005227209805836939	81
Efra.gene8953_i1_length1399.p1	5.1	2.0	18	1	10.0	1271.795	0.0005614279807282396	0.00034093731952483127	0.00045118265012653546	465
Efra.gene8953_i1_length1399.p1	7.2	2.0	16	1	16.0	853.4281	0.0015711873750421715	0.0005116470826697593	0.0010414172288559654	465
Efra.gene8953_i1_length1399.p1	10.1	1.37	18	1	8.0	701.8922	0.0006107518585475246	0.00023019095147536	0.0004204714050114423	465
Efra.gene91141_i0_length234.p1	0.3	1.15	27	2	21.0	10875.8351	0.031093820306654973	0.1507211422257895	0.09090748126622224	77
Efra.gene9182_i0_length1380.p1	0.2	6.18	127	7	89.0	4524.0205	0.019723471139784815	0.007243300988029841	0.013483386063907327	459
Efra.gene9182_i0_length1380.p1	0.3	4.0	57	3	41.0	2007.8292000000001	0.010183960027815101	0.00466784437264038	0.0074259022002277405	459
Efra.gene9182_i0_length1380.p1	1.4	3.54	59	4	37.0	4198.2536	0.00652454394222185	0.0031946295351916528	0.004859586738706751	459
Efra.gene9182_i0_length1380.p1	3.1	2.0	35	2	20.0	1110.3198	0.00205132192565696	0.00075463936272169	0.001402980644189325	459
Efra.gene9182_i0_length1380.p1	3.2	1.36	63	4	45.0	10570.625	0.009500637963472168	0.00740156170598137	0.008451099834726769	459
Efra.gene9182_i0_length1380.p1	5.1	4.59	49	3	31.0	2558.3258	0.0017631774166007787	0.0006947899807818794	0.001228983698691329	459
Efra.gene9182_i0_length1380.p1	5.3	2.0	103	6	62.0	6439.2065	0.0059939913715139435	0.003478882291487204	0.004736436831500573	459
Efra.gene9182_i0_length1380.p1	5.4	4.16	72	5	39.0	0	0.004520333657831718	0	0.002260166828915859	459
Efra.gene9182_i0_length1380.p1	7.2	4.0	106	6	57.0	6152.7135	0.005670523063111759	0.003736891805799679	0.004703707434455719	459
Efra.gene9182_i0_length1380.p1	10.2	2.07	93	6	52.0	0	0.005563757823180671	0	0.0027818789115903356	459
Efra.gene9182_i0_length1380.p1	10.3	2.0	55	3	30.0	2599.4264	0.0035548357302651436	0.002084734790309429	0.0028197852602872865	459
Efra.gene9478_i0_length1353.p1	1.2	2.0	22	1	7.0	0	0.0012993270094139567	0	0.0006496635047069783	450
Efra.gene9478_i0_length1353.p1	3.1	4.0	102	5	68.0	3323.5278999999996	0.007113984438178337	0.0023040445428178726	0.004709014490498105	450
Efra.gene9478_i0_length1353.p1	5.1	8.08	138	8	101.0	11391.984999999999	0.005859436692200394	0.003155711356232192	0.004507574024216293	450
Efra.gene9478_i0_length1353.p1	5.3	12.0	137	8	94.0	7677.061999999999	0.009269417624205757	0.004230606200204687	0.006750011912205221	450
Efra.gene9478_i0_length1353.p1	5.4	2.57	62	3	30.0	0	0.0035467233315295017	0	0.0017733616657647508	450
Efra.gene9478_i0_length1353.p1	7.1	6.48	71	5	67.0	8324.3685	0.005694212185323658	0.003293151050329771	0.0044936816178267145	450
Efra.gene9478_i0_length1353.p1	7.2	6.15	65	4	40.0	4252.3177	0.0040589007188589436	0.0026343271456021273	0.0033466139322305354	450
Efra.gene9478_i0_length1353.p1	7.3	10.0	190	10	109.0	11081.977400000002	0.009495302364008128	0.0051117944761377015	0.007303548420072915	450
Efra.gene9478_i0_length1353.p1	10.1	6.4	109	6	76.0	7367.969299999999	0.0059955474114082	0.002496928339891107	0.004246237875649653	450
Efra.gene9478_i0_length1353.p1	10.2	8.0	83	5	58.0	0	0.006329844477295548	0	0.003164922238647774	450
Efra.gene9478_i0_length1353.p1	10.3	4.0	62	3	36.0	2003.9472999999998	0.004351118933844536	0.001639304974105741	0.0029952119539751383	450
Efra.gene9478_i0_length1353.p1	12.1	4.0	58	3	34.0	1238.6736	0.005553384491691906	0.0011489152906910482	0.003351149891191477	450
Efra.gene9478_i0_length1353.p1	12.2	7.54	142	8	100.0	8397.5134	0.010088652149898417	0.0042538620646566305	0.007171257107277524	450
Efra.gene9478_i0_length1353.p1	12.3	6.0	122	6	77.0	5789.8813	0.007521686617056581	0.00315756627108792	0.00533962644407225	450
Efra.gene9603_i0_length1344.p1	1.4	1.21	24	2	13.0	1266.801	0.00234869411819726	0.000987631430491322	0.0016681627743442909	448
Efra.gene9742_i0_length1332.p1	0.3	2.02	12	1	17.0	1350.881	0.00436527357157994	0.003246657014543408	0.003805965293061674	444
Efra.gene9742_i0_length1332.p1	0.4	4.0	30	3	25.0	4330.3637	0.006216278834497371	0.0031573823353937516	0.004686830584945561	444
Efra.gene9742_i0_length1332.p1	1.4	2.7	30	3	24.0	4480.4465	0.004375114199386164	0.00352454325441988	0.003949828726903022	444
Efra.gene9742_i0_length1332.p1	3.4	1.56	24	2	20.0	3261.625	0.0029998456811027845	0.0019849565453518756	0.0024924011132273303	444
Efra.gene9742_i0_length1332.p1	5.4	2.0	36	3	29.0	0	0.0034748302910255252	0	0.0017374151455127626	444
Efra.gene99937_i0_length225.p1	0.1	0.58	60	6	65.0	16577.434999999998	0.07966947264878663	0.06801628710918546	0.07384287987898605	74
Efra.gene99937_i0_length225.p1	0.3	2.0	22	2	25.0	1646.4278	0.03851711974923477	0.02374177902780158	0.031129449388518173	74
Efra.gene99937_i0_length225.p1	0.4	2.03	49	5	50.0	11760.209	0.07459534601396846	0.05144807050336942	0.06302170825866894	74
Efra.gene99937_i0_length225.p1	1.1	0.3	40	4	44.0	13652.443	0.048950274422537576	0.07595688944982945	0.062453581936183514	74
Efra.gene99937_i0_length225.p1	1.2	2.01	40	4	45.0	0	0.050794154325545605	0	0.025397077162772803	74
Efra.gene99937_i0_length225.p1	1.3	4.0	40	4	46.0	7016.744100000001	0.06707340197877341	0.08929170041360028	0.07818255119618685	74
Efra.gene99937_i0_length225.p1	1.4	2.02	20	2	17.0	1637.1765	0.018594235347391196	0.007727309395663689	0.013160772371527442	74
Efra.gene99937_i0_length225.p1	3.1	1.49	48	5	56.0	15132.720000000001	0.03562647214668007	0.06379539523346399	0.049710933690072026	74
Efra.gene99937_i0_length225.p1	3.2	2.77	40	4	45.0	24788.384	0.05892963277342871	0.10765938113085649	0.0832945069521426	74
Efra.gene99937_i0_length225.p1	3.4	2.0	40	4	48.0	12482.171	0.0431977778078801	0.04557832435056397	0.044388051079222036	74
Efra.gene99937_i0_length225.p1	5.1	2.0	49	5	61.0	37326.130999999994	0.02152014145048178	0.06287697478535402	0.0421985581179179	74
Efra.gene99937_i0_length225.p1	5.2	6.0	48	5	58.0	0	0.048742965928950714	0	0.024371482964475357	74
Efra.gene99937_i0_length225.p1	5.3	4.0	40	4	45.0	16092.374000000002	0.0269847192194029	0.05392727369371836	0.04045599645656063	74
Efra.gene99937_i0_length225.p1	7.1	2.01	66	7	74.0	22592.964999999997	0.038244708707397705	0.05435185586477169	0.046298282286084694	74
Efra.gene99937_i0_length225.p1	7.2	0.74	48	5	52.0	17321.542	0.03208725568287138	0.06525463250702374	0.04867094409494756	74
Efra.gene99937_i0_length225.p1	7.3	4.0	40	4	45.0	14466.631	0.023838317985515074	0.040579278620968814	0.03220879830324194	74
Efra.gene99937_i0_length225.p1	10.2	2.03	40	4	37.0	0	0.024555431161922388	0	0.012277715580961194	74
Efra.gene99937_i0_length225.p1	10.3	0.38	40	4	43.0	10686.409	0.03160441117488429	0.05316013147315827	0.04238227132402128	74
Efra.gene99937_i0_length225.p1	12.1	0.88	48	5	56.0	14971.556599999998	0.05562213401853578	0.08444596023797656	0.07003404712825617	74
