Accession	Filename	Unused	seq_length_summ	counts	Sc_summ	Pep_intensity__summ	Sc_norm	Pep_intensity__norm	SP_2	seq_length
Efra.gene813_i1_length4026.p1	7.1	16.84	193	15	167.0	26025.1331	0.004724592772848767	0.0033967122858130855	0.004060652529330926	1341
Efra.gene813_i1_length4026.p1	7.2	0.77	66	6	54.0	12934.358000000002	0.0018085530828850212	0.0026166539000963573	0.0022126034914906893	1341
Efra.gene813_i1_length4026.p1	7.3	14.0	108	9	114.0	13558.955899999999	0.003327902871680145	0.0020913105719897493	0.002709606721834947	1341
Efra.gene813_i1_length4026.p1	10.1	18.11	223	17	209.0	53779.8105	0.005015636925920176	0.005523624682695687	0.005269630804307932	1341
Efra.gene813_i1_length4026.p1	10.3	12.37	131	10	112.0	13052.277699999999	0.004482085007961211	0.0035012283198062838	0.003991656663883747	1341
Efra.gene813_i1_length4026.p1	12.1	2.29	54	4	54.0	6771.1053	0.0029475201522417525	0.002102683640441334	0.002525101896341543	1341
Efra.gene813_i1_length4026.p1	12.2	3.32	64	5	50.0	7829.231199999999	0.0016359470918342744	0.0012881844296363184	0.0014620657607352964	1341
Efra.gene813_i1_length4026.p1	12.3	11.12	146	11	114.0	18975.7835	0.003689070691224926	0.0034297002836106705	0.003559385487417798	1341
Efra.gene82151_i1_length246.p1	3.1	0.37	29	1	11.0	156.9542	0.00634727968739672	0.0005991787757062397	0.00347322923155148	81
Efra.gene8230_i0_length1470.p1	3.1	2.87	27	2	19.0	1736.9631	0.0018123308792028854	0.0010961323894863248	0.0014542316343446051	490
Efra.gene8230_i0_length1470.p1	5.1	4.05	39	3	25.0	4018.2708000000002	0.0013406269348358799	0.000996039125830698	0.001168333030333289	490
Efra.gene8230_i0_length1470.p1	5.3	5.17	39	3	28.0	3825.0239	0.002412503924855122	0.0018676268654908444	0.0021400653951729833	490
Efra.gene8230_i0_length1470.p1	7.1	2.0	12	1	10.0	695.6376	0.0007742489195148717	0.000248474341699828	0.0005113616306073499	490
Efra.gene8230_i0_length1470.p1	7.2	5.06	39	3	28.0	3095.6569	0.0025664229461892204	0.0017139057046860506	0.0021401643254376356	490
Efra.gene8230_i0_length1470.p1	7.3	4.0	27	2	21.0	2349.011	0.0016777134401966443	0.0009915395299850253	0.001334626485090835	490
Efra.gene8230_i0_length1470.p1	10.1	4.42	39	3	28.0	4931.229799999999	0.0018389525953954764	0.0013860944780753385	0.0016125235367354075	490
Efra.gene8230_i0_length1470.p1	10.2	4.0	26	2	17.0	0	0.0016959038416469079	0	0.0008479519208234539	490
Efra.gene8230_i0_length1470.p1	10.3	3.48	37	3	29.0	3306.2828	0.003176089720747149	0.002427207039499465	0.0028016483801233073	490
Efra.gene8230_i0_length1470.p1	12.2	4.81	51	4	39.0	5319.092000000001	0.0034921794675853352	0.002395130202521755	0.002943654835053545	490
Efra.gene8230_i0_length1470.p1	12.3	5.68	53	4	44.0	6287.496	0.0038967047451671233	0.003110046426784732	0.003503375585975928	490
Efra.gene82314_i0_length246.p1	3.1	2.0	20	1	11.0	361.5419	0.00634727968739672	0.0013802002941527387	0.0038637399907747293	81
Efra.gene82314_i0_length246.p1	5.1	2.0	84	6	55.0	5251.8769	0.017841923898186153	0.007875221835207134	0.012858572866696644	81
Efra.gene82314_i0_length246.p1	7.1	2.0	20	1	16.0	1319.461	0.0074939648506130805	0.002851058442653104	0.005172511646633092	81
Efra.gene8953_i1_length1399.p1	5.1	2.0	18	1	10.0	1271.795	0.0005650814607050161	0.0003321983242827585	0.0004486398924938873	465
Efra.gene8953_i1_length1399.p1	7.2	2.0	16	1	16.0	853.4281	0.0015453729568451222	0.0004979023420854551	0.0010216376494652886	465
Efra.gene8953_i1_length1399.p1	10.1	1.37	18	1	8.0	701.8922	0.0005536631470007886	0.000207898394352651	0.0003807807706767198	465
Efra.gene91141_i0_length234.p1	0.3	1.15	27	2	21.0	10875.8351	0.03085699440022483	0.15017115292755817	0.0905140736638915	77
Efra.gene9182_i0_length1380.p1	0.3	4.0	57	3	41.0	2007.8292000000001	0.010106393953886275	0.004650811165401838	0.0073786025596440565	459
Efra.gene9182_i0_length1380.p1	7.2	4.0	106	6	57.0	6152.7135	0.005577357056260888	0.003636505015369212	0.0046069310358150505	459
Efra.gene9478_i0_length1353.p1	1.2	2.0	22	1	7.0	0	0.0012702953134875708	0	0.0006351476567437854	450
Efra.gene9478_i0_length1353.p1	3.1	4.0	102	5	68.0	3323.5278999999996	0.007062791215794169	0.0022837855123759377	0.004673288364085053	450
Efra.gene9478_i0_length1353.p1	5.1	8.08	138	8	101.0	11391.984999999999	0.00589756684489135	0.003074823330932106	0.004486195087911728	450
Efra.gene9478_i0_length1353.p1	5.3	12.0	137	8	94.0	7677.061999999999	0.008819042125303725	0.004081638837589744	0.006450340481446735	450
Efra.gene9478_i0_length1353.p1	5.4	2.57	62	3	30.0	0	0.003531755274603741	0	0.0017658776373018705	450
Efra.gene9478_i0_length1353.p1	7.1	6.48	71	5	67.0	8324.3685	0.005648576006149609	0.0032376758361956134	0.004443125921172611	450
Efra.gene9478_i0_length1353.p1	7.2	6.15	65	4	40.0	4252.3177	0.003992213471849899	0.002563559336194207	0.003277886404022053	450
Efra.gene9478_i0_length1353.p1	7.3	10.0	190	10	109.0	11081.977400000002	0.009482187813852145	0.005093611400831462	0.007287899607341804	450
Efra.gene9478_i0_length1353.p1	10.1	6.4	109	6	76.0	7367.969299999999	0.0054351265597244085	0.0022551164124822586	0.0038451214861033338	450
Efra.gene9478_i0_length1353.p1	10.2	8.0	83	5	58.0	0	0.006300338193412434	0	0.003150169096706217	450
Efra.gene9478_i0_length1353.p1	10.3	4.0	62	3	36.0	2003.9472999999998	0.00429319713976856	0.001601904744465775	0.0029475509421171674	450
Efra.gene9478_i0_length1353.p1	12.1	4.0	58	3	34.0	1238.6736	0.005530421144909896	0.0011462715502900814	0.003338346347599989	450
Efra.gene9478_i0_length1353.p1	12.2	7.54	142	8	100.0	8397.5134	0.009750244667332274	0.004117426894793473	0.006933835781062873	450
Efra.gene9478_i0_length1353.p1	12.3	6.0	122	6	77.0	5789.8813	0.0074253873755129075	0.0031184757909633984	0.005271931583238153	450
Efra.gene9603_i0_length1344.p1	1.4	1.21	24	2	13.0	1266.801	0.002329305101694094	0.0009797347897402878	0.0016545199457171909	448
Efra.gene9742_i0_length1332.p1	0.3	2.02	12	1	17.0	1350.881	0.004332025490121654	0.003234809793996528	0.003783417642059091	444
Efra.gene9742_i0_length1332.p1	0.4	4.0	30	3	25.0	4330.3637	0.006216278834497371	0.0031573823353937516	0.004686830584945561	444
Efra.gene9742_i0_length1332.p1	1.4	2.7	30	3	24.0	4480.4465	0.004338996613550744	0.003496362648748198	0.0039176796311494715	444
Efra.gene9742_i0_length1332.p1	3.4	1.56	24	2	20.0	3261.625	0.0029869223178248887	0.0019722442736635876	0.002479583295744238	444
Efra.gene9742_i0_length1332.p1	5.4	2.0	36	3	29.0	0	0.0034601656406590704	0	0.0017300828203295352	444
Efra.gene99937_i0_length225.p1	0.1	0.58	60	6	65.0	16577.434999999998	0.07923561813390752	0.06753702468329756	0.07338632140860255	74
Efra.gene99937_i0_length225.p1	0.3	2.0	22	2	25.0	1646.4278	0.03822375432460283	0.023655144039548222	0.030939449182075526	74
Efra.gene99937_i0_length225.p1	0.4	2.03	49	5	50.0	11760.209	0.07459534601396846	0.05144807050336942	0.06302170825866894	74
Efra.gene99937_i0_length225.p1	1.1	0.3	40	4	44.0	13652.443	0.04825213003421686	0.07485227341114277	0.06155220172267982	74
Efra.gene99937_i0_length225.p1	1.2	2.01	40	4	45.0	0	0.04965922798865504	0	0.02482961399432752	74
Efra.gene99937_i0_length225.p1	1.3	4.0	40	4	46.0	7016.744100000001	0.0650986782188971	0.08471546010203053	0.07490706916046382	74
Efra.gene99937_i0_length225.p1	1.4	2.02	20	2	17.0	1637.1765	0.018440735607590665	0.007665525430121713	0.013053130518856189	74
Efra.gene99937_i0_length225.p1	3.1	1.49	48	5	56.0	15132.720000000001	0.03537009909340482	0.06323445431844618	0.049302276705925505	74
Efra.gene99937_i0_length225.p1	3.2	2.77	40	4	45.0	24788.384	0.058385575097942684	0.10589278462280005	0.08213917986037136	74
Efra.gene99937_i0_length225.p1	3.4	2.0	40	4	48.0	12482.171	0.0430116813766784	0.04528642675532539	0.04414905406600189	74
Efra.gene99937_i0_length225.p1	5.1	2.0	49	5	61.0	37326.130999999994	0.0216601832876997	0.06126529559385055	0.04146273944077512	74
Efra.gene99937_i0_length225.p1	5.2	6.0	48	5	58.0	0	0.048116218302948	0	0.024058109151474	74
Efra.gene99937_i0_length225.p1	5.3	4.0	40	4	45.0	16092.374000000002	0.02567360595707309	0.052028396002200133	0.03885100097963661	74
Efra.gene99937_i0_length225.p1	7.1	2.01	66	7	74.0	22592.964999999997	0.03793819705622872	0.0534362644459131	0.04568723075107091	74
Efra.gene99937_i0_length225.p1	7.2	0.74	48	5	52.0	17321.542	0.03156006595989447	0.06350165076215947	0.04753085836102697	74
Efra.gene99937_i0_length225.p1	7.3	4.0	40	4	45.0	14466.631	0.02380539340819563	0.040434934774109886	0.03212016409115276	74
Efra.gene99937_i0_length225.p1	10.2	2.03	40	4	37.0	0	0.0244409671296172	0	0.0122204835648086	74
Efra.gene99937_i0_length225.p1	10.3	0.38	40	4	43.0	10686.409	0.031183695440886495	0.0519472997205605	0.0415654975807235	74
Efra.gene99937_i0_length225.p1	12.1	0.88	48	5	56.0	14971.556599999998	0.055392135473660335	0.08425164373911154	0.06982188960638594	74
